0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01
3.000000000000000000e+00,3.249999999999999851e-04,5.540000000000000219e-04,8.390000000000000105e-04,1.090999999999999956e-03,1.350999999999999987e-03,1.673999999999999924e-03,1.949999999999999910e-03,2.171999999999999886e-03,2.508999999999999946e-03,2.706000000000000072e-03,3.173000000000000039e-03,3.389000000000000085e-03,3.665999999999999988e-03,3.879000000000000069e-03,4.041999999999999586e-03
5.000000000000000000e+00,2.500000000000000120e-05,4.800000000000000122e-05,9.200000000000000007e-05,1.240000000000000054e-04,1.499999999999999869e-04,1.859999999999999945e-04,2.359999999999999902e-04,2.489999999999999809e-04,2.869999999999999830e-04,3.009999999999999980e-04,3.539999999999999853e-04,3.460000000000000076e-04,4.380000000000000213e-04,4.229999999999999819e-04,5.190000000000000386e-04
7.000000000000000000e+00,9.999999999999999547e-07,3.000000000000000076e-06,3.000000000000000076e-06,1.000000000000000082e-05,1.000000000000000082e-05,1.299999999999999920e-05,2.099999999999999884e-05,2.000000000000000164e-05,3.600000000000000091e-05,3.000000000000000076e-05,3.499999999999999693e-05,3.100000000000000135e-05,4.600000000000000004e-05,5.000000000000000240e-05,5.000000000000000240e-05
9.000000000000000000e+00,0.000000000000000000e+00,9.999999999999999547e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999999547e-07,1.999999999999999909e-06,9.999999999999999547e-07,9.999999999999999547e-07,1.999999999999999909e-06,1.999999999999999909e-06,9.999999999999999547e-07,3.000000000000000076e-06,3.999999999999999819e-06
1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999999547e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
