# d x d_t, d = 3, 5, 7, 9, d_t = 3, 4, 5, 6, 7, 8, 9, 10, 11
0.000000000000000000e+00,2.000000000000000042e-02,2.000000000000000042e-02,2.999999999999999889e-02,2.999999999999999889e-02,7.000000000000000666e-02,2.000000000000000042e-02,5.000000000000000278e-02,7.000000000000000666e-02
2.000000000000000042e-02,1.000000000000000021e-02,1.000000000000000021e-02,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,2.000000000000000042e-02,2.999999999999999889e-02,2.999999999999999889e-02
1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02
1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000021e-02,1.000000000000000021e-02
