0.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01
7.000000000000000000e+00,6.219999999999999740e-06,9.409999999999999691e-06,1.200000000000000030e-05,1.473999999999999948e-05,1.756999999999999949e-05,2.055000000000000145e-05,2.345999999999999900e-05,2.676000000000000129e-05,2.977000000000000127e-05
